anchor,jnd,mean,normality,samples,samples_no,sequence_index,standard_deviation,frame
0,24,29.3125,1,"[26, 21, 34, 28, 32, 24, 30, 25, 30, 34, 27, 27, 38, 32, 35, 20, 36, 31, 32, 38, 31, 21, 34, 34, 20, 31, 29, 22, 36, 29, 26, 25]",32,11,5.257483146,30
0,23,29.22580645,0,"[37, 36, 36, 35, 29, 30, 26, 32, 28, 32, 20, 24, 20, 25, 28, 35, 22, 31, 34, 32, 28, 26, 21, 31, 36, 20, 36, 31, 34, 31, 20]",31,12,5.548030746,30
0,23,28.25,1,"[22, 28, 35, 23, 26, 26, 37, 20, 35, 27, 21, 30, 22, 28, 24, 27, 37, 34, 37, 28, 28, 33, 26, 35, 27, 23, 29, 29, 24, 27, 26, 30]",32,13,4.905559716,30
0,22,28.28125,1,"[21, 26, 25, 28, 30, 23, 32, 36, 26, 26, 20, 32, 37, 37, 23, 37, 22, 36, 28, 33, 34, 27, 24, 32, 21, 21, 31, 21, 34, 29, 26, 27]",32,14,5.437233494,30
0,23,29.09375,1,"[33, 28, 35, 26, 21, 32, 37, 24, 21, 31, 20, 27, 33, 34, 32, 31, 20, 33, 24, 30, 23, 21, 28, 37, 36, 28, 28, 36, 35, 30, 25, 32]",32,15,5.330129666,30
0,24,30.25,1,"[32, 24, 27, 26, 32, 35, 34, 38, 33, 32, 24, 24, 29, 28, 24, 27, 30, 33, 32, 36, 33, 23, 33, 27, 37, 37, 28, 26, 31, 36, 21, 36]",32,16,4.765467177,30
0,23,29.6875,1,"[34, 20, 35, 37, 23, 33, 33, 35, 37, 36, 20, 32, 22, 28, 28, 33, 28, 31, 24, 35, 20, 33, 33, 23, 28, 35, 29, 29, 30, 29, 25, 32]",32,17,5.214356732,30
0,21,27.375,1,"[36, 28, 25, 20, 34, 34, 33, 24, 21, 33, 32, 20, 26, 31, 21, 29, 23, 31, 21, 36, 30, 22, 22, 29, 22, 33, 27, 25, 20, 34, 29, 25]",32,18,5.265530026,30
0,22,28.66666667,1,"[33, 30, 35, 35, 25, 32, 21, 30, 25, 30, 31, 36, 36, 27, 21, 32, 21, 35, 21, 24, 27, 22, 22, 29, 24, 25, 35, 27, 37, 32]",30,19,5.306686305,30
0,23,29.22580645,1,"[21, 31, 37, 25, 35, 30, 29, 33, 33, 36, 21, 26, 25, 32, 21, 30, 24, 36, 20, 23, 32, 35, 35, 26, 36, 22, 33, 28, 27, 37, 27]",31,20,5.463269335,30
0,24,27.96875,1,"[35, 28, 35, 30, 20, 22, 33, 34, 31, 26, 27, 27, 32, 20, 29, 25, 28, 27, 28, 28, 29, 20, 22, 27, 28, 24, 27, 25, 26, 35, 37, 30]",32,21,4.525799698,30
0,23,28.8125,1,"[34, 24, 30, 23, 32, 30, 30, 32, 31, 20, 35, 36, 33, 29, 31, 21, 32, 31, 21, 25, 26, 24, 26, 34, 33, 28, 35, 31, 32, 32, 21, 20]",32,22,4.888680144,30
0,23,28.9375,1,"[33, 25, 23, 28, 25, 33, 34, 28, 31, 31, 29, 31, 26, 29, 25, 20, 21, 34, 20, 35, 31, 36, 31, 27, 27, 30, 33, 34, 20, 23, 37, 36]",32,23,5.041361183,24
0,22,28.625,1,"[20, 30, 29, 21, 25, 35, 26, 36, 37, 24, 27, 36, 31, 21, 29, 28, 36, 35, 25, 22, 34, 28, 20, 27, 35, 23, 28, 37, 29, 34, 20, 28]",32,24,5.586562218,24
0,25,30.34375,1,"[31, 36, 30, 34, 30, 34, 32, 22, 35, 22, 31, 37, 34, 30, 38, 29, 34, 24, 26, 32, 22, 35, 26, 31, 36, 28, 27, 25, 38, 21, 29, 32]",32,25,4.935777057,24
0,24,31.4,1,"[24, 38, 38, 35, 28, 30, 23, 34, 28, 33, 22, 28, 38, 32, 36, 20, 37, 37, 36, 29, 20, 35, 36, 36, 32, 32, 38, 20, 33, 34]",30,26,5.91083167,24
0,23,29.34375,1,"[27, 23, 33, 32, 37, 33, 26, 37, 34, 27, 22, 27, 33, 29, 22, 36, 25, 26, 35, 32, 22, 36, 27, 21, 37, 28, 28, 24, 33, 27, 23, 37]",32,27,5.258537605,24
0,24,30.78125,1,"[24, 29, 38, 35, 35, 36, 23, 32, 36, 32, 24, 30, 32, 36, 26, 34, 30, 22, 32, 33, 38, 35, 34, 33, 34, 29, 29, 38, 23, 26, 22, 25]",32,28,5.065597917,24
0,22,27.5,1,"[28, 28, 21, 22, 23, 26, 29, 31, 31, 20, 28, 31, 31, 24, 25, 26, 33, 29, 28, 28, 22, 35, 28, 34, 31, 28, 29, 36, 30, 21, 23, 21]",32,29,4.340358243,24
0,24,30.59375,1,"[24, 38, 36, 38, 36, 34, 30, 34, 35, 36, 30, 24, 33, 31, 28, 28, 32, 23, 22, 25, 24, 31, 25, 26, 30, 30, 36, 36, 31, 32, 23, 38]",32,30,5.021626616,24
0,25,30.625,1,"[30, 38, 25, 22, 33, 29, 37, 22, 31, 21, 26, 35, 33, 37, 32, 31, 20, 27, 27, 27, 24, 38, 29, 37, 36, 35, 26, 34, 36, 38, 34, 30]",32,31,5.493397797,24
0,23,30.0625,1,"[30, 37, 22, 35, 28, 24, 33, 25, 32, 31, 34, 20, 31, 34, 33, 36, 34, 37, 28, 35, 34, 31, 31, 31, 34, 22, 23, 35, 26, 32, 23, 21]",32,32,5.117569358,30
0,24,30.32258065,1,"[25, 22, 32, 24, 37, 26, 30, 33, 30, 27, 28, 32, 31, 30, 38, 30, 27, 34, 37, 38, 31, 21, 24, 35, 23, 37, 38, 35, 35, 21, 29]",31,33,5.344075204,30
0,23,28.9375,1,"[29, 34, 20, 27, 35, 32, 26, 29, 26, 35, 26, 29, 34, 25, 34, 26, 36, 37, 32, 29, 22, 34, 27, 35, 29, 35, 20, 25, 32, 22, 21, 23]",32,34,5.142721132,30
0,24,29.51724138,1,"[29, 35, 34, 21, 34, 29, 21, 36, 31, 34, 36, 22, 37, 36, 37, 22, 27, 31, 26, 29, 28, 29, 28, 25, 30, 21, 24, 33, 31]",29,35,5.186663459,24
0,22,28.125,1,"[27, 32, 24, 34, 32, 20, 21, 22, 24, 32, 33, 32, 24, 34, 20, 28, 35, 35, 32, 35, 24, 23, 24, 21, 27, 24, 29, 34, 22, 37, 36, 23]",32,36,5.540175844,24
0,23,29.96875,1,"[24, 37, 21, 28, 34, 35, 29, 36, 25, 35, 29, 27, 36, 34, 36, 31, 22, 34, 36, 31, 29, 31, 35, 30, 22, 20, 26, 21, 37, 20, 35, 33]",32,37,5.636770838,24
0,24,28.34375,0,"[23, 29, 36, 25, 25, 26, 27, 36, 29, 33, 27, 31, 22, 26, 21, 26, 38, 35, 25, 26, 30, 29, 20, 22, 32, 25, 34, 27, 31, 23, 34, 34]",32,38,4.876602301,30
0,25,30.59375,1,"[22, 33, 24, 25, 37, 35, 34, 24, 34, 29, 27, 31, 30, 31, 25, 26, 27, 28, 27, 37, 37, 34, 27, 31, 38, 31, 34, 36, 38, 21, 32, 34]",32,39,4.904634905,30
0,26,31.65625,1,"[31, 27, 39, 34, 33, 29, 33, 34, 23, 39, 27, 23, 34, 34, 39, 33, 33, 36, 24, 38, 22, 23, 22, 32, 31, 38, 32, 28, 32, 37, 37, 36]",32,40,5.391806059,30
0,24,30.28125,1,"[35, 30, 25, 27, 29, 30, 32, 32, 26, 27, 23, 34, 37, 32, 36, 20, 24, 23, 37, 36, 38, 35, 34, 35, 30, 34, 37, 34, 22, 20, 30, 25]",32,41,5.431297445,24
0,25,29.40625,1,"[28, 30, 30, 20, 27, 31, 22, 20, 38, 26, 28, 31, 34, 27, 27, 34, 35, 35, 29, 33, 26, 32, 30, 28, 21, 35, 36, 36, 25, 30, 20, 37]",32,42,5.198382968,24
0,22,27.1875,1,"[32, 23, 24, 27, 25, 29, 27, 31, 27, 22, 37, 26, 23, 31, 21, 25, 34, 23, 32, 35, 29, 36, 28, 28, 21, 26, 24, 31, 21, 22, 20, 30]",32,43,4.727663953,24
0,23,29.53125,1,"[22, 32, 24, 22, 32, 22, 28, 34, 37, 31, 21, 27, 37, 33, 33, 26, 31, 31, 35, 30, 35, 26, 31, 37, 23, 21, 34, 30, 26, 35, 28, 31]",32,44,5.02242953,24
0,24,30.06451613,1,"[38, 20, 30, 24, 22, 30, 24, 26, 34, 28, 23, 35, 32, 29, 35, 31, 36, 31, 27, 37, 33, 35, 32, 25, 32, 25, 37, 33, 24, 27, 37]",31,45,5.098597741,24
0,23,28.5625,1,"[23, 32, 26, 32, 21, 33, 29, 26, 32, 24, 25, 26, 32, 36, 24, 25, 20, 35, 31, 30, 21, 30, 27, 37, 32, 32, 32, 36, 20, 20, 30, 35]",32,46,5.186443246,24
0,22,27.9375,1,"[32, 35, 37, 27, 28, 33, 34, 21, 22, 27, 33, 25, 24, 28, 21, 20, 27, 23, 20, 24, 27, 22, 32, 32, 32, 29, 37, 36, 23, 24, 33, 26]",32,47,5.278914233,24
0,23,28.59375,1,"[26, 32, 26, 25, 27, 37, 21, 37, 27, 32, 22, 29, 31, 26, 20, 25, 22, 28, 33, 25, 30, 29, 36, 30, 31, 35, 33, 22, 30, 34, 32, 22]",32,48,4.845079812,24
0,24,30.3125,1,"[34, 35, 32, 24, 29, 37, 38, 25, 27, 38, 35, 23, 23, 30, 32, 35, 22, 32, 37, 20, 25, 22, 38, 38, 31, 36, 36, 30, 31, 25, 25, 25]",32,49,5.749824682,24
0,24,29.96875,0,"[25, 30, 35, 33, 35, 27, 30, 25, 21, 38, 22, 28, 38, 25, 33, 20, 30, 30, 35, 20, 31, 36, 22, 35, 38, 30, 35, 23, 32, 33, 34, 30]",32,50,5.52696834,24
