anchor,jnd,mean,normality,samples,samples_no,sequence_index,standard_deviation,frame
0,23,28.8125,1,"[25, 31, 28, 31, 25, 37, 32, 21, 26, 24, 25, 31, 22, 35, 28, 23, 31, 35, 29, 37, 33, 36, 22, 33, 32, 30, 37, 20, 28, 24, 29, 22]",32,36,5.133303659,24
0,24,29.40625,1,"[36, 31, 38, 23, 31, 25, 23, 27, 27, 32, 34, 32, 22, 33, 36, 31, 29, 26, 32, 28, 34, 29, 36, 25, 30, 27, 24, 38, 20, 33, 24, 25]",32,37,4.911207558,24
0,23,27.875,1,"[27, 23, 32, 34, 36, 25, 23, 21, 24, 21, 28, 20, 37, 32, 30, 26, 24, 29, 21, 24, 25, 25, 35, 33, 27, 32, 31, 31, 24, 26, 32, 34]",32,38,4.884141553,30
0,25,30.78125,1,"[37, 37, 26, 26, 35, 26, 31, 28, 35, 22, 36, 28, 31, 22, 35, 26, 37, 36, 35, 29, 33, 38, 34, 37, 24, 23, 38, 28, 24, 27, 36, 25]",32,39,5.386568571,30
0,25,30,1,"[27, 35, 33, 26, 36, 32, 33, 28, 29, 23, 26, 37, 36, 37, 33, 31, 30, 25, 33, 24, 37, 38, 32, 21, 34, 26, 26, 26, 22, 29, 25, 30]",32,40,4.898979486,30
0,23,29.25,1,"[34, 35, 22, 33, 28, 31, 36, 25, 20, 31, 24, 21, 29, 33, 36, 37, 37, 31, 33, 37, 20, 21, 33, 26, 33, 24, 36, 30, 24, 25, 23, 28]",32,41,5.633998179,24
0,25,30.09375,0,"[20, 28, 38, 29, 26, 33, 26, 32, 32, 20, 29, 38, 38, 21, 27, 36, 20, 35, 21, 37, 38, 26, 26, 33, 25, 31, 37, 33, 27, 27, 37, 37]",32,42,6.044775804,24
0,24,29.78125,1,"[37, 37, 28, 38, 26, 35, 30, 25, 28, 31, 37, 38, 36, 34, 30, 32, 21, 32, 23, 32, 23, 30, 26, 32, 22, 32, 33, 23, 27, 26, 29, 20]",32,43,5.277672844,24
0,22,27.71875,1,"[26, 21, 27, 30, 32, 24, 36, 23, 22, 24, 33, 35, 34, 25, 22, 34, 26, 36, 21, 33, 24, 23, 26, 20, 21, 35, 37, 24, 25, 34, 30, 24]",32,44,5.47860575,24
0,23,29.1875,1,"[32, 27, 33, 31, 36, 24, 36, 24, 20, 36, 34, 28, 24, 27, 26, 20, 21, 37, 34, 20, 35, 24, 32, 37, 36, 33, 24, 31, 34, 23, 20, 35]",32,45,5.942941055,24
0,24,29.34375,1,"[27, 36, 24, 33, 32, 22, 26, 22, 23, 27, 33, 33, 21, 29, 31, 28, 28, 22, 38, 28, 31, 32, 30, 34, 26, 25, 37, 32, 35, 35, 29, 30]",32,46,4.715173687,24
0,24,29.28125,1,"[25, 36, 36, 25, 32, 27, 29, 26, 36, 28, 23, 36, 25, 36, 29, 20, 23, 32, 35, 37, 22, 34, 22, 24, 36, 33, 29, 30, 28, 28, 30, 25]",32,47,5.106822603,24
0,23,29.875,1,"[30, 32, 33, 31, 23, 35, 36, 34, 26, 28, 23, 24, 22, 37, 23, 27, 33, 22, 37, 28, 26, 24, 29, 36, 26, 21, 36, 36, 37, 32, 35, 34]",32,48,5.368666561,24
0,25,30.5625,1,"[34, 30, 36, 20, 31, 36, 36, 21, 26, 23, 29, 38, 26, 36, 29, 32, 36, 37, 20, 29, 35, 37, 38, 30, 31, 35, 23, 27, 34, 24, 27, 32]",32,49,5.55289811,24
0,23,28.6875,1,"[20, 37, 33, 33, 35, 22, 25, 33, 22, 28, 28, 37, 34, 29, 27, 28, 20, 24, 35, 23, 22, 31, 37, 24, 29, 34, 24, 34, 25, 31, 24, 30]",32,50,5.318485717,24
